uid,content,role,session,group_type,strategy,icap
U049,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,3,high-uptake,,
U010,"because the subject ""various reasons"" is plural",user,3,high-uptake,Amplification,Constructive
U023,"many type, idea, subject",user,3,low-uptake,Amplification,Constructive
U039,"In this sentence, 'help' becomes 'helps'.",user,3,low-uptake,Reformulate,Active
U023,Okay. I will change this sentence to be clearer.,assistant,3,low-uptake,,
U023,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,low-uptake,,
U023,What's wrong here?,assistant,3,low-uptake,,
U039,What does verb+s/es mean?,assistant,3,low-uptake,,
U010,Okay. I will change 'is' to 'are' here.,assistant,3,high-uptake,,
U010,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,high-uptake,,
U010,How can I improve here?,assistant,3,high-uptake,,
U053,economic and social,user,3,mixed-uptake,Reformulate,Active
U053,I think it should be leads to economic and social improvements.,assistant,3,mixed-uptake,,
U053,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,3,mixed-uptake,,
U015,it suppose to be 'with just a few click',user,3,high-uptake,Reformulate,Active
U015,I think it should be with just a few click.,assistant,3,high-uptake,,
U015,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,3,high-uptake,,
U053,economical,user,3,mixed-uptake,Reformulate,Active
U022,To stress that it is on the march,user,2,low-uptake,Amplification,Constructive
U053,Okay. I will change 'economy' to 'economical' here.,assistant,3,mixed-uptake,,
U053,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,mixed-uptake,,
U053,How can I improve here?,assistant,3,mixed-uptake,,
U022,What does it mean to be on the march?,assistant,2,low-uptake,,
U022,The time many countries face the challenge is now,user,2,low-uptake,Amplification,Constructive
U022,What does it mean to stress that it is on the march?,assistant,2,low-uptake,,
U053,"remove ,",user,3,mixed-uptake,Reformulate,Active
U053,Why remove the comma?,assistant,3,mixed-uptake,,
U015,in a way',user,3,high-uptake,Reformulate,Active
U015,Okay. I will change it to 'in [a] way'.,assistant,3,high-uptake,,
U015,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,high-uptake,,
U015,How can I improve here?,assistant,3,high-uptake,,
U004,"we frequently use phones, computers, ... Therefore, I think you should use 'them' instead of 'it'",user,3,high-uptake,Amplification,Constructive
U004,Okay. I will change 'it' to 'them' here.,assistant,3,high-uptake,,
U004,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,high-uptake,,
U004,How do I fix this?,assistant,3,high-uptake,,
U053,change left and right,user,3,mixed-uptake,Reformulate,Active
U022,It is proper because you add 'today' at the last,user,2,low-uptake,Amplification,Constructive
U053,"I think it should be if you are in an accident, you will call 911.",assistant,3,mixed-uptake,,
U022,Okay. I will change the sentence to 'Many countries [are facing] the challenge of pollution today.',assistant,2,low-uptake,,
U053,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,3,mixed-uptake,,
U022,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,low-uptake,,
U022,How do I fix this?,assistant,2,low-uptake,,
U010,remove the 'is' and change improve->improves,user,3,high-uptake,Reformulate,Active
U010,I think it should be it are improves mental health.,assistant,3,high-uptake,,
U010,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,3,high-uptake,,
U039,"When the subject is singular and means another person or thing, and talking about present situation, the verb should express about it.",user,3,low-uptake,Amplification,Constructive
U039,Okay. I will change 'help' to 'helps' here.,assistant,3,low-uptake,,
U039,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,low-uptake,,
U039,What's wrong here?,assistant,3,low-uptake,,
U053,i don't know,user,3,mixed-uptake,Reject,Active
U053,"It should be if you are in accident, you call 911.",assistant,3,mixed-uptake,,
U053,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,3,mixed-uptake,,
U039,gives->give,user,3,low-uptake,Reformulate,Active
U039,How does gives become give?,assistant,3,low-uptake,,
U010,"the sentence should be ""It also improves mental health""",user,3,high-uptake,Reformulate,Active
U010,Why change improve to improves?,assistant,3,high-uptake,,
U004,will' cannot be there. 'would' is correct,user,3,high-uptake,Reformulate,Active
U004,Okay. I will change 'will' to 'would' here.,assistant,3,high-uptake,,
U004,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,high-uptake,,
U004,What's wrong here?,assistant,3,high-uptake,,
U015,they want' is not necessary. then from 'even if they are not true' it can be made to new sentece,user,3,high-uptake,Reformulate,Active
U015,I will remove 'they want' and make a new sentence.,assistant,3,high-uptake,,
U015,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,high-uptake,,
U015,Can you give me feedback on this part?,assistant,3,high-uptake,,
U053,you will call 911 if you are in accident,user,3,mixed-uptake,Reformulate,Active
U053,I will change to 'you will call 911 if you are in an accident.',assistant,3,mixed-uptake,,
U053,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,mixed-uptake,,
U053,Can you give me feedback on this part?,assistant,3,mixed-uptake,,
U010,because the subject is 'It' so we have to put 's' at the end of the verb,user,3,high-uptake,Amplification,Constructive
U010,What does it mean to put 's' at the end of the verb?,assistant,3,high-uptake,,
U004,has' and 'enhance' are both verb. you should revise it,user,3,high-uptake,Amplification,Constructive
U004,Okay. I will change 'has' to 'have' here.,assistant,3,high-uptake,,
U004,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,high-uptake,,
U004,What's wrong here?,assistant,3,high-uptake,,
U039,"In this sentence, the subject is plural, so the verb needs not to express singular subject.",user,3,low-uptake,Amplification,Constructive
U039,What does subject is plural mean?,assistant,3,low-uptake,,
U023,"the thesis of a paragraph is ""new experience"".  But the sentence has vague and weak reason, why we are not limited in our own experience when we read a book",user,3,low-uptake,Amplification,Constructive
U022,releases->release,user,2,low-uptake,Reformulate,Active
U023,What does vague and weak reason mean?,assistant,3,low-uptake,,
U022,Why does it change to release?,assistant,2,low-uptake,,
U022,Because subject of it is factories,user,2,low-uptake,Amplification,Constructive
U022,What does subject of it is factories mean?,assistant,2,low-uptake,,
U023,The reason is too simple to support the main idea,user,3,low-uptake,Amplification,Constructive
U023,What does too simple mean?,assistant,3,low-uptake,,
U015,"responsibilitie then period. make a new sentence, starting with ""They become entangled....""",user,3,high-uptake,Reformulate,Active
U022,The subject is plural,user,2,low-uptake,Amplification,Constructive
U022,What does it mean that the subject is plural?,assistant,2,low-uptake,,
U015,I will make a new sentence starting with 'They become entangled....',assistant,3,high-uptake,,
U015,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,high-uptake,,
U015,Can you give me feedback on this part?,assistant,3,high-uptake,,
U010,the subject is single so it should be changed to improves,user,3,high-uptake,Reformulate,Active
U010,I will change 'improve' to 'improves' here.,assistant,3,high-uptake,,
U010,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,high-uptake,,
U010,Can you give me feedback on this part?,assistant,3,high-uptake,,
U039,"The subject 'they' means many people or things, and not singular.",user,3,low-uptake,Amplification,Constructive
U039,What does singular subject mean?,assistant,3,low-uptake,,
U015,which part,user,3,high-uptake,Others,Others
U015,I will clarify which part I need to revise.,assistant,3,high-uptake,,
U015,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,high-uptake,,
U015,What's wrong here?,assistant,3,high-uptake,,
U022,The number of subject is more than one.,user,2,low-uptake,Amplification,Constructive
U022,Okay. I will change 'thinks' to 'think' and 'releases' to 'release' here.,assistant,2,low-uptake,,
U022,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,low-uptake,,
U022,How do I fix this?,assistant,2,low-uptake,,
U023,not qualify and no quantity,user,3,low-uptake,Reformulate,Active
U023,What does not qualify and no quantity mean?,assistant,3,low-uptake,,
U015,there is no highlight anymore,user,3,high-uptake,Others,Others
U015,So there is still no highlight now?,assistant,3,high-uptake,,
U015,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,3,high-uptake,,
U015,no,user,3,high-uptake,Others,Others
U023,too short and simple to support idea,user,3,low-uptake,Amplification,Constructive
U015,Okay. I will revise the part about 'chronic presence'.,assistant,3,high-uptake,,
U015,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,high-uptake,,
U015,How do I fix this?,assistant,3,high-uptake,,
U023,Okay. I will make the reason stronger.,assistant,3,low-uptake,,
U023,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,low-uptake,,
U039,The singular subject means the subject expresses only one thing,user,3,low-uptake,Amplification,Constructive
U039,Okay. I will change 'gives' to 'give' here.,assistant,3,low-uptake,,
U039,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,low-uptake,,
U039,What's wrong here?,assistant,3,low-uptake,,
U022,The sentence needs coordinate conjunction,user,2,low-uptake,Amplification,Constructive
U022,What is coordinate conjunction?,assistant,2,low-uptake,,
U022,"for example, for, and, nor, but, or, yet, so",user,2,low-uptake,Exemplification,Constructive
U022,What does coordinate conjunction do?,assistant,2,low-uptake,,
U022,It links sentence,user,2,low-uptake,Amplification,Constructive
U022,What does it mean that it links sentence?,assistant,2,low-uptake,,
U039,look->looks,user,3,low-uptake,Reformulate,Active
U039,Why look becomes looks?,assistant,3,low-uptake,,
U022,to make two sentence into one sentence,user,2,low-uptake,Amplification,Constructive
U022,Okay. I will change the sentence to use 'but' here.,assistant,2,low-uptake,,
U022,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,low-uptake,,
U004,"after 'if' statement, we should use past tense",user,3,high-uptake,Amplification,Constructive
U004,What does using past tense after 'if' mean?,assistant,3,high-uptake,,
U039,"The verb should express that the subject is singular, means another one, and the situation is present.",user,3,low-uptake,Amplification,Constructive
U039,What does express that the subject is singular mean?,assistant,3,low-uptake,,
U004,"if all technology suddenly ceased to exist' is correct because before if, we used 'would'",user,3,high-uptake,Exemplification,Constructive
U004,Why we use past tense after 'if'?,assistant,3,high-uptake,,
U051,How can I improve here?,assistant,3,low-uptake,,
U039,When the subject is singular and not talking about 'I' and 'You'. And singular means only one.,user,3,low-uptake,Exemplification,Constructive
U039,What does verb express mean?,assistant,3,low-uptake,,
U004,"we should match the tense of two clause. Because first clause used past tense, second clause should also use past tense",user,3,high-uptake,Amplification,Constructive
U004,So it should be if all technology suddenly cease to exist?,assistant,3,high-uptake,,
U004,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,3,high-uptake,,
U051,Some doctors suggest that it is the most effective way to prevent illnesses.,user,3,low-uptake,Reformulate,Active
U051,Why suggests is wrong?,assistant,3,low-uptake,,
U039,"Verb have to be changed sometimes, because it can be some clues for understanding the situation of sentences.",user,3,low-uptake,Amplification,Constructive
U039,Okay. I will change 'look' to 'looks' here.,assistant,3,low-uptake,,
U039,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,low-uptake,,
U051,Because 'some doctors' need suggest,user,3,low-uptake,Amplification,Constructive
U051,What does 'some doctors' need suggest mean?,assistant,3,low-uptake,,
